DATAFLOW,LAST UPDATE,freq,ind_type,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Cyprus,2025,60.15,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Czechia,2025,67.80,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Germany,2025,20.90,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Denmark,2025,66.39,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,51.25,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Estonia,2025,75.54,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Greece,2025,57.31,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Spain,2025,65.27,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,European Union - 27 countries (from 2020),2025,47.36,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Finland,2025,31.47,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,France,2025,66.03,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Croatia,2025,55.95,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Hungary,2025,1.44,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Ireland,2025,,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Italy,2025,40.52,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Lithuania,2025,58.55,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Luxembourg,2025,66.66,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Latvia,2025,57.66,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,North Macedonia,2025,,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Malta,2025,73.83,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Netherlands,2025,65.43,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Norway,2025,61.42,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Poland,2025,36.79,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Portugal,2025,70.21,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Romania,2025,30.54,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Serbia,2025,,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Sweden,2025,9.94,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Slovenia,2025,64.63,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Slovakia,2025,60.18,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals,Türkiye,2025,25.15,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Austria,2025,59.15,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Bosnia and Herzegovina,2025,52.65,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Belgium,2025,58.82,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Bulgaria,2025,45.28,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Switzerland,2025,70.69,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Cyprus,2025,60.24,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Czechia,2025,67.80,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Germany,2025,21.86,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Denmark,2025,66.39,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,52.00,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Estonia,2025,75.54,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Greece,2025,57.31,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Spain,2025,65.47,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,European Union - 27 countries (from 2020),2025,47.95,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Finland,2025,31.47,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,France,2025,66.78,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Croatia,2025,56.55,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Hungary,2025,1.45,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Ireland,2025,,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Italy,2025,41.10,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Lithuania,2025,59.21,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Luxembourg,2025,66.66,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Latvia,2025,57.97,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,North Macedonia,2025,,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Malta,2025,73.83,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Netherlands,2025,65.43,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Norway,2025,61.42,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Poland,2025,36.79,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Portugal,2025,70.21,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Romania,2025,31.09,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Serbia,2025,,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Sweden,2025,10.00,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Slovenia,2025,64.90,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Slovakia,2025,60.18,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who used internet in the last 3 months,Türkiye,2025,25.99,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Austria,2025,77.57,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Bosnia and Herzegovina,2025,76.50,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Belgium,2025,71.34,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Bulgaria,2025,75.68,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Switzerland,2025,86.56,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Cyprus,2025,76.75,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Czechia,2025,81.99,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Germany,2025,40.57,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Denmark,2025,79.91,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,75.55,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Estonia,2025,84.63,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Greece,2025,67.38,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Spain,2025,86.93,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,European Union - 27 countries (from 2020),2025,71.35,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Finland,2025,45.68,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,France,2025,84.53,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Croatia,2025,96.27,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Hungary,2025,2.17,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Ireland,2025,,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Italy,2025,78.07,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Lithuania,2025,75.07,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Luxembourg,2025,88.87,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Latvia,2025,72.09,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,North Macedonia,2025,,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Malta,2025,90.70,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Netherlands,2025,86.35,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Norway,2025,78.25,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Poland,2025,69.12,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Portugal,2025,86.13,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Romania,2025,63.33,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Serbia,2025,,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Sweden,2025,13.93,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Slovenia,2025,79.59,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Slovakia,2025,72.46,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for formal education,Percentage of individuals who have used any generative AI tools in the last 3 months,Türkiye,2025,62.08,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Austria,2025,56.66,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Bosnia and Herzegovina,2025,62.57,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Belgium,2025,53.53,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Bulgaria,2025,46.49,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Switzerland,2025,64.41,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Cyprus,2025,75.10,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Czechia,2025,54.38,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Germany,2025,43.06,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Denmark,2025,52.48,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,43.51,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Estonia,2025,64.98,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Greece,2025,75.32,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Spain,2025,46.10,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,European Union - 27 countries (from 2020),2025,42.37,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Finland,2025,45.85,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,France,2025,45.67,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Croatia,2025,53.52,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Hungary,2025,1.21,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Ireland,2025,,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Italy,2025,23.87,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Use of generative AI tools: for private purposes,Percentage of individuals,Lithuania,2025,64.84,,
