DATAFLOW,LAST UPDATE,freq,ind_type,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who used internet in the last 3 months,Romania,2025,33.89,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who used internet in the last 3 months,Serbia,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who used internet in the last 3 months,Sweden,2025,16.08,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who used internet in the last 3 months,Slovenia,2025,15.86,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who used internet in the last 3 months,Slovakia,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who used internet in the last 3 months,Türkiye,2025,46.95,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Austria,2025,49.20,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Bosnia and Herzegovina,2025,16.98,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Belgium,2025,72.56,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Bulgaria,2025,78.03,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Switzerland,2025,60.04,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Cyprus,2025,77.51,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Czechia,2025,81.95,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Germany,2025,86.90,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Denmark,2025,82.52,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,73.10,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Estonia,2025,90.91,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Greece,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Spain,2025,56.17,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,European Union - 27 countries (from 2020),2025,74.57,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Finland,2025,75.26,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,France,2025,68.42,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Croatia,2025,16.74,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Hungary,2025,55.91,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Ireland,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Italy,2025,74.57,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Lithuania,2025,75.80,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Luxembourg,2025,89.01,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Latvia,2025,73.45,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Montenegro,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,North Macedonia,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Malta,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Netherlands,2025,57.18,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Norway,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Poland,2025,91.12,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Portugal,2025,94.00,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Romania,2025,66.58,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Serbia,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Sweden,2025,60.71,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Slovenia,2025,85.94,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Slovakia,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: No need,Percentage of individuals who have not used any generative AI tools in the last 3 months,Türkiye,2025,80.76,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Austria,2025,7.53,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Bosnia and Herzegovina,2025,0,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Belgium,2025,3.03,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Bulgaria,2025,1.13,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Switzerland,2025,2.83,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Cyprus,2025,0.43,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Czechia,2025,1.50,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Germany,2025,2.69,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Denmark,2025,0.42,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,2.78,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Estonia,2025,0.47,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Greece,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Spain,2025,1.56,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,European Union - 27 countries (from 2020),2025,2.60,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Finland,2025,3.19,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,France,2025,1.89,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Croatia,2025,21.73,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Hungary,2025,1.37,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Ireland,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Italy,2025,2.79,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Lithuania,2025,1.64,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Luxembourg,2025,1.51,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Latvia,2025,2.12,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Montenegro,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,North Macedonia,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Malta,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Netherlands,2025,5.24,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Norway,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Poland,2025,0.51,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Portugal,2025,0.74,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Romania,2025,4.61,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Serbia,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Sweden,2025,4.74,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Slovenia,2025,1.00,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Slovakia,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals,Türkiye,2025,0,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Austria,2025,7.53,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Bosnia and Herzegovina,2025,0,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Belgium,2025,3.03,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Bulgaria,2025,1.14,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Switzerland,2025,2.83,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Cyprus,2025,0.43,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Czechia,2025,1.50,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Germany,2025,2.81,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Denmark,2025,0.42,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,2.82,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Estonia,2025,0.47,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Greece,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Spain,2025,1.56,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,European Union - 27 countries (from 2020),2025,2.64,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Finland,2025,3.19,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,France,2025,1.91,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Croatia,2025,21.96,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Hungary,2025,1.38,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Ireland,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Italy,2025,2.83,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Lithuania,2025,1.65,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Luxembourg,2025,1.51,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Latvia,2025,2.13,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Montenegro,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,North Macedonia,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Malta,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Netherlands,2025,5.24,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Norway,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Poland,2025,0.51,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Portugal,2025,0.74,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Romania,2025,4.70,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Serbia,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Sweden,2025,4.77,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Slovenia,2025,1.00,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Slovakia,2025,,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who used internet in the last 3 months,Türkiye,2025,0,,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who have not used any generative AI tools in the last 3 months,Austria,2025,31.70,u,
ESTAT:ISOC_AI_IAIUXR$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,"Individuals, 16 to 19 years old",Reason for not using generative AI tools: Other,Percentage of individuals who have not used any generative AI tools in the last 3 months,Bosnia and Herzegovina,2025,0,u,
